Date,Open,High,Low,Close,Volume
2021-08-03,209.3,220.86,207.9,220.25,341719.0
2021-08-04,217.2,219.09,213.2,214.7,230290.0
2021-08-05,209.2,216.2,205.7,207.37,285511.0
2021-08-06,205.2,208.1,201.45,206.2,191529.0
2021-08-09,204.2,216.88,202.2,210.21,264929.0
2021-08-10,211.46,230.2,207.58,229.1,460837.0
2021-08-11,226.17,231.32,222.17,226.4,253075.0
2021-08-12,225.2,228.8,217.35,218.12,237149.0
2021-08-13,217.2,223.2,216.2,221.0,160031.0
2021-08-16,220.2,224.57,218.6,220.9,133173.0
2021-08-17,219.61,222.2,209.98,210.15,218730.0
2021-08-18,208.2,212.7,204.1,209.2,212645.0
2021-08-19,209.1,211.49,202.2,202.85,289689.0
2021-08-20,191.72,196.88,185.59,186.58,534004.0
2021-08-23,186.59,191.97,185.1,186.24,418364.0
2021-08-24,188.2,192.85,184.2,190.2,411904.0
2021-08-25,191.08,199.13,190.86,197.7,381799.0
2021-08-26,197.57,197.57,186.2,187.37,332283.0
2021-08-27,187.36,190.2,184.7,185.88,271910.0
2021-08-30,188.7,190.19,179.66,187.2,347329.0
2021-08-31,186.7,188.2,179.6,181.89,318552.0
2021-09-01,181.9,191.26,177.2,187.91,503643.0
2021-09-02,188.14,188.3,180.4,181.43,374602.0
2021-09-03,180.0,186.75,176.97,186.09,344795.0
2021-09-06,184.7,195.5,182.75,191.66,440710.0
2021-09-07,190.7,194.32,189.26,192.17,259374.0
2021-09-08,192.2,192.91,186.2,187.92,215537.0
2021-09-09,187.93,189.41,185.2,187.53,177575.0
2021-09-10,187.53,194.6,186.7,193.9,318835.0
2021-09-13,192.2,194.9,187.19,187.99,263428.0
2021-09-14,187.92,190.01,185.44,185.93,235967.0
2021-09-15,183.2,184.75,176.9,178.7,382036.0
2021-09-16,176.2,179.78,172.63,177.2,335387.0
2021-09-17,176.2,185.2,174.27,182.15,294397.0
2021-09-22,177.2,178.7,173.65,174.13,249090.0
2021-09-23,175.02,177.08,172.84,174.62,188113.0
2021-09-24,174.1,184.2,173.26,180.72,350540.0
2021-09-27,187.82,200.77,187.82,200.77,760066.0
2021-09-28,200.52,202.8,194.2,197.14,411459.0
2021-09-29,197.09,201.43,192.9,198.88,311367.0
2021-09-30,197.2,203.49,197.2,199.59,331906.0
2021-10-08,200.8,216.18,197.8,208.42,416279.0
2021-10-11,209.64,215.43,205.69,208.0,261466.0
2021-10-12,207.2,210.2,203.21,209.54,203424.0
2021-10-13,208.57,224.8,207.4,219.69,347774.0
2021-10-14,218.2,224.88,216.36,220.2,240590.0
2021-10-15,216.0,218.08,210.21,214.52,302158.0
2021-10-18,205.15,205.15,192.7,195.52,522287.0
2021-10-19,193.2,201.08,193.2,199.17,271520.0
2021-10-20,200.7,202.4,197.08,200.14,171712.0
2021-10-21,201.2,203.15,199.2,201.19,157814.0
2021-10-22,202.9,209.12,201.21,205.23,226149.0
2021-10-25,203.2,205.09,198.2,200.56,248160.0
2021-10-26,200.56,203.2,198.2,200.86,171975.0
2021-10-27,199.21,200.86,194.2,196.2,200485.0
2021-10-28,197.2,200.18,193.98,195.49,219253.0
2021-10-29,195.47,201.73,195.28,196.71,236335.0
2021-11-01,180.2,189.72,177.1,185.14,580037.0
2021-11-02,184.18,186.1,179.85,181.52,349334.0
2021-11-03,181.72,182.7,178.88,179.33,218920.0
2021-11-04,181.29,188.06,180.5,187.02,298642.0
2021-11-05,187.02,194.9,187.01,190.51,301430.0
2021-11-08,190.2,192.61,187.96,191.19,156374.0
2021-11-09,189.88,192.88,187.75,188.97,155039.0
2021-11-10,188.97,190.08,183.4,185.9,172003.0
2021-11-11,185.86,187.2,183.78,186.71,166521.0
2021-11-12,187.57,187.87,183.31,184.05,157885.0
2021-11-15,185.19,187.7,183.31,184.9,207245.0
2021-11-16,186.09,193.65,185.31,192.2,314357.0
2021-11-17,191.25,193.2,189.2,191.71,174215.0
2021-11-18,190.19,191.18,187.75,188.82,132203.0
2021-11-19,188.08,196.7,187.6,192.8,242930.0
2021-11-22,194.2,202.2,193.2,196.17,319783.0
2021-11-23,195.19,198.7,193.56,195.0,193866.0
2021-11-24,198.2,208.18,198.2,204.62,476278.0
2021-11-25,208.2,209.35,202.37,203.15,284628.0
2021-11-26,203.06,203.78,199.28,203.06,162473.0
2021-11-29,200.7,205.2,200.45,204.93,192364.0
2021-11-30,205.18,205.7,198.2,198.2,230146.0
2021-12-01,203.22,205.04,198.31,200.76,192486.0
2021-12-02,200.8,204.1,199.51,202.95,175310.0
2021-12-03,203.7,213.0,203.5,209.65,340300.0
2021-12-06,211.2,215.2,209.2,212.5,288787.0
2021-12-07,215.2,219.85,213.35,214.2,308904.0
2021-12-08,214.21,224.71,211.48,224.2,397869.0
2021-12-09,225.2,235.16,222.88,231.2,472970.0
2021-12-10,228.92,231.1,224.7,227.2,332275.0
2021-12-13,232.2,237.41,229.2,230.18,355350.0
2021-12-14,229.2,233.2,226.41,230.2,225574.0
2021-12-15,228.3,229.11,223.2,224.0,263568.0
2021-12-16,224.5,225.3,217.25,223.7,289712.0
2021-12-17,222.2,222.2,215.06,215.36,254835.0
2021-12-20,215.36,219.67,215.36,216.2,188827.0
2021-12-21,216.2,217.7,209.2,211.85,234542.0
2021-12-22,212.7,213.7,210.69,212.32,151998.0
2021-12-23,213.53,219.66,209.2,217.21,282051.0
2021-12-24,217.31,225.51,217.31,222.14,289429.0
2021-12-27,219.1,219.7,213.2,216.41,184054.0
2021-12-28,216.5,219.78,215.7,217.78,143682.0
2021-12-29,217.78,217.78,204.3,205.9,349759.0
2021-12-30,205.27,207.7,203.71,205.7,264769.0
2021-12-31,205.71,206.0,200.81,202.86,240437.0
2022-01-04,202.86,204.08,198.28,203.76,201787.0
2022-01-05,203.02,207.48,201.23,203.95,205622.0
2022-01-06,203.52,206.2,198.34,199.68,197643.0
2022-01-07,199.67,200.7,196.72,197.86,168682.0
2022-01-10,195.94,197.83,190.32,195.16,208423.0
2022-01-11,194.7,196.55,193.25,193.56,131623.0
2022-01-12,195.21,198.29,194.42,198.12,178943.0
2022-01-13,199.2,199.24,188.2,189.1,267623.0
2022-01-14,187.21,190.54,186.7,187.4,136468.0
2022-01-17,186.98,189.2,183.7,189.04,169362.0
2022-01-18,189.0,194.18,186.51,191.69,184749.0
2022-01-19,194.53,194.53,188.48,191.0,144019.0
2022-01-20,191.0,194.2,188.55,193.42,194686.0
2022-01-21,193.2,198.92,191.42,197.46,239747.0
2022-01-24,196.2,198.13,193.4,195.27,138009.0
2022-01-25,193.75,195.2,188.2,188.56,155582.0
2022-01-26,188.3,191.96,182.43,186.25,215095.0
2022-01-27,187.2,191.46,183.37,183.6,209923.0
2022-01-28,184.19,185.5,178.2,178.58,257815.0
2022-02-07,180.2,183.06,174.88,175.82,248080.0
