date,0
2005-12-01,850.074
2005-12-02,845.025
2005-12-05,831.752
2005-12-06,836.837
2005-12-07,844.587
2005-12-08,844.436
2005-12-09,857.749
2005-12-12,860.161
2005-12-13,860.789
2005-12-14,869.268
2005-12-15,866.658
2005-12-16,873.07
2005-12-19,873.646
2005-12-20,877.089
2005-12-21,872.776
2005-12-22,878.098
2005-12-23,886.007
2005-12-26,892.742
2005-12-27,891.156
2005-12-28,893.023
2005-12-29,906.307
2005-12-30,898.783
2006-01-04,914.745
2006-01-05,930.415
2006-01-06,940.807
2006-01-09,948.262
2006-01-10,952.137
2006-01-11,947.438
2006-01-12,960.509
2006-01-13,958.455
2006-01-16,942.729
2006-01-17,944.495
2006-01-18,963.809
2006-01-19,972.224
2006-01-20,974.514
2006-01-23,978.843
2006-01-24,980.67
2006-01-25,987.362
2006-02-06,1010.725
2006-02-07,1008.536
2006-02-08,1011.148
2006-02-09,997.818
2006-02-10,1009.941
2006-02-13,1008.453
2006-02-14,1015.77
2006-02-15,1018.047
2006-02-16,995.08
2006-02-17,992.958
2006-02-20,992.271
2006-02-21,1009.085
2006-02-22,1008.427
2006-02-23,1010.584
2006-02-24,1018.692
2006-02-27,1016.478
2006-02-28,1020.503
2006-03-01,1025.123
2006-03-02,1007.215
2006-03-03,1009.771
2006-03-06,1007.153
2006-03-07,983.558
2006-03-08,978.409
2006-03-09,973.637
2006-03-10,977.345
2006-03-13,987.059
2006-03-14,986.835
2006-03-15,997.459
2006-03-16,997.253
2006-03-17,994.248
2006-03-20,1007.405
2006-03-21,1010.66
2006-03-22,1018.938
2006-03-23,1022.035
2006-03-24,1015.986
2006-03-27,1024.472
2006-03-28,1031.066
2006-03-29,1038.537
2006-03-30,1028.646
2006-03-31,1036.086
2006-04-03,1056.204
2006-04-04,1066.806
2006-04-05,1077.312
2006-04-06,1081.04
2006-04-07,1084.965
2006-04-10,1101.778
2006-04-11,1106.662
2006-04-12,1102.499
2006-04-13,1076.86
2006-04-14,1101.98
2006-04-17,1107.754
2006-04-18,1113.955
2006-04-19,1120.167
2006-04-20,1115.053
2006-04-21,1128.676
2006-04-24,1121.781
2006-04-25,1123.652
2006-04-26,1137.345
2006-04-27,1139.39
2006-04-28,1156.003
2006-05-08,1199.828
2006-05-09,1233.944
2006-05-10,1250.722
2006-05-11,1241.874
2006-05-12,1284.13
2006-05-15,1341.151
2006-05-16,1313.011
2006-05-17,1322.022
2006-05-18,1321.515
2006-05-19,1356.893
2006-05-22,1368.21
2006-05-23,1311.281
2006-05-24,1299.675
2006-05-25,1303.828
2006-05-26,1329.029
2006-05-29,1363.156
2006-05-30,1378.493
2006-05-31,1366.703
2006-06-01,1408.353
2006-06-02,1399.812
2006-06-05,1416.543
2006-06-06,1409.803
2006-06-07,1325.619
2006-06-08,1331.193
2006-06-09,1300.224
2006-06-12,1304.417
2006-06-13,1307.348
2006-06-14,1293.256
2006-06-15,1295.577
2006-06-16,1327.273
2006-06-19,1343.681
2006-06-20,1350.785
2006-06-21,1346.205
2006-06-22,1345.009
2006-06-23,1356.019
2006-06-26,1380.57
2006-06-27,1383.024
2006-06-28,1381.493
2006-06-29,1411.875
2006-06-30,1410.44
2006-07-03,1437.108
2006-07-04,1428.958
2006-07-05,1412.919
2006-07-06,1442.737
2006-07-07,1437.346
2006-07-10,1440.959
2006-07-11,1448.826
2006-07-12,1449.336
2006-07-13,1368.743
2006-07-14,1379.621
2006-07-17,1397.154
2006-07-18,1401.198
2006-07-19,1365.326
2006-07-20,1374.77
2006-07-21,1384.949
2006-07-24,1387.425
2006-07-25,1404.864
2006-07-26,1404.312
2006-07-27,1388.236
2006-07-28,1374.088
2006-07-31,1321.915
2006-08-01,1308.674
2006-08-02,1301.726
2006-08-03,1299.052
2006-08-04,1264.94
2006-08-07,1243.677
2006-08-08,1275.287
2006-08-09,1275.146
2006-08-10,1296.163
2006-08-11,1301.042
2006-08-14,1268.267
2006-08-15,1289.983
2006-08-16,1309.243
2006-08-17,1297.46
2006-08-18,1291.852
2006-08-21,1295.955
2006-08-22,1310.89
2006-08-23,1309.797
2006-08-24,1318.227
2006-08-25,1321.553
2006-08-28,1353.369
2006-08-29,1356.246
2006-08-30,1362.777
2006-08-31,1368.688
2006-09-01,1346.259
2006-09-04,1368.834
2006-09-05,1372.855
2006-09-06,1378.818
2006-09-07,1359.203
2006-09-08,1362.334
2006-09-11,1369.272
2006-09-12,1377.293
2006-09-13,1364.797
2006-09-14,1365.182
2006-09-15,1387.201
2006-09-18,1403.019
2006-09-19,1406.352
2006-09-20,1407.606
2006-09-21,1415.343
2006-09-22,1402.882
2006-09-25,1402.386
2006-09-26,1390.011
2006-09-27,1403.614
2006-09-28,1418.6
2006-09-29,1434.579
2006-10-09,1466.125
2006-10-10,1469.437
2006-10-11,1469.159
2006-10-12,1455.901
2006-10-13,1461.367
2006-10-16,1450.02
2006-10-17,1447.425
2006-10-18,1469.633
2006-10-19,1473.26
2006-10-20,1471.341
2006-10-23,1434.992
2006-10-24,1468.388
2006-10-25,1470.368
2006-10-26,1474.754
2006-10-27,1455.344
2006-10-30,1459.813
2006-10-31,1476.951
2006-11-01,1489.708
2006-11-02,1489.188
2006-11-03,1496.524
2006-11-06,1508.551
2006-11-07,1510.674
2006-11-08,1496.425
2006-11-09,1520.18
2006-11-10,1494.893
2006-11-13,1460.309
2006-11-14,1477.705
2006-11-15,1513.751
2006-11-16,1507.028
2006-11-17,1531.863
2006-11-20,1552.12
2006-11-21,1569.024
2006-11-22,1583.686
2006-11-23,1593.898
2006-11-24,1601.011
2006-11-27,1621.291
2006-11-28,1618.199
2006-11-29,1640.349
2006-11-30,1682.046
2006-12-01,1694.384
2006-12-04,1741.098
2006-12-05,1754.204
2006-12-06,1736.481
2006-12-07,1729.552
2006-12-08,1666.375
2006-12-11,1736.979
2006-12-12,1747.824
2006-12-13,1750.747
2006-12-14,1781.608
2006-12-15,1811.879
2006-12-18,1854.68
2006-12-19,1860.5
2006-12-20,1879.767
2006-12-21,1854.665
2006-12-22,1842.523
2006-12-25,1878.743
2006-12-26,1873.434
2006-12-27,1909.315
2006-12-28,1898.386
2006-12-29,1948.901
2007-01-04,1967.621
2007-01-05,1983.601
2007-01-08,2047.571
2007-01-09,2108.522
2007-01-10,2162.326
2007-01-11,2147.117
2007-01-12,2086.495
2007-01-15,2197.135
2007-01-16,2263.729
2007-01-17,2225.499
2007-01-18,2244.062
2007-01-19,2321.359
2007-01-22,2417.012
2007-01-23,2430.222
2007-01-24,2456.744
2007-01-25,2367.274
2007-01-26,2415.019
2007-01-29,2481.137
2007-01-30,2461.316
2007-01-31,2309.138
2007-02-01,2322.046
2007-02-02,2240.108
2007-02-05,2226.79
2007-02-06,2271.166
2007-02-07,2321.071
2007-02-08,2361.531
2007-02-09,2353.788
2007-02-12,2432.794
2007-02-13,2471.232
2007-02-14,2533.053
2007-02-15,2611.842
2007-02-16,2625.093
2007-02-26,2673.164
2007-02-27,2428.057
2007-02-28,2519.744
2007-03-01,2453.426
2007-03-02,2490.608
2007-03-05,2467.993
2007-03-06,2502.273
2007-03-07,2569.82
2007-03-08,2611.762
2007-03-09,2600.463
2007-03-12,2618.578
2007-03-13,2644.147
2007-03-14,2607.612
2007-03-15,2656.46
2007-03-16,2613.28
2007-03-19,2664.512
2007-03-20,2689.091
2007-03-21,2723.276
2007-03-22,2730.318
2007-03-23,2743.101
2007-03-26,2801.233
2007-03-27,2828.613
2007-03-28,2830.076
2007-03-29,2792.341
2007-03-30,2798.94
2007-04-02,2866.621
2007-04-03,2907.056
2007-04-04,2933.765
2007-04-05,2971.975
2007-04-06,3004.383
2007-04-09,3067.962
2007-04-10,3105.597
2007-04-11,3147.175
2007-04-12,3207.498
2007-04-13,3195.01
2007-04-16,3284.328
2007-04-17,3329.673
2007-04-18,3367.845
2007-04-19,3200.011
2007-04-20,3347.789
2007-04-23,3495.233
2007-04-24,3515.203
2007-04-25,3513.504
2007-04-26,3559.229
2007-04-27,3540.14
2007-04-30,3620.351
2007-05-08,3761.525
2007-05-09,3774.908
2007-05-10,3799.39
2007-05-11,3778.417
2007-05-14,3808.247
2007-05-15,3677.981
2007-05-16,3778.789
2007-05-17,3862.792
2007-05-18,3864.515
2007-05-21,3936.928
2007-05-22,3989.42
2007-05-23,4070.523
2007-05-24,4053.528
2007-05-25,4121.69
2007-05-28,4214.413
2007-05-29,4308.66
2007-05-30,4000.711
2007-05-31,3986.658
2007-06-01,3819.295
2007-06-04,3516.646
2007-06-05,3619.453
2007-06-06,3670.317
2007-06-07,3812.338
2007-06-08,3855.026
2007-06-11,3950.318
2007-06-12,4056.271
2007-06-13,4155.253
2007-06-14,4108.702
2007-06-15,4127.549
2007-06-18,4253.649
2007-06-19,4294.445
2007-06-20,4190.594
2007-06-21,4215.281
2007-06-22,4044.922
2007-06-25,3848.688
2007-06-26,3905.3
2007-06-27,4012.452
2007-06-28,3811.872
2007-06-29,3699.335
2007-07-02,3708.31
2007-07-03,3779.001
2007-07-04,3692.407
2007-07-05,3479.049
2007-07-06,3659.816
2007-07-09,3772.341
2007-07-10,3712.916
2007-07-11,3734.783
2007-07-12,3759.51
2007-07-13,3758.343
2007-07-16,3636.546
2007-07-17,3724.533
2007-07-18,3741.415
2007-07-19,3744.725
2007-07-20,3904.75
2007-07-23,4091.106
2007-07-24,4096.555
2007-07-25,4194.734
2007-07-26,4250.718
2007-07-27,4272.307
2007-07-30,4370.171
2007-07-31,4420.187
2007-08-01,4234.137
2007-08-02,4386.003
2007-08-03,4525.852
2007-08-06,4628.633
2007-08-07,4636.215
2007-08-08,4575.811
2007-08-09,4669.65
2007-08-10,4609.332
2007-08-13,4600.696
2007-08-14,4682.135
2007-08-15,4679.104
2007-08-16,4626.728
2007-08-17,4542.974
2007-08-20,4781.819
2007-08-21,4860.993
2007-08-22,4935.015
2007-08-23,5010.485
2007-08-24,5074.757
2007-08-27,5089.931
2007-08-28,5097.715
2007-08-29,5030.275
2007-08-30,5116.211
2007-08-31,5171.065
2007-09-03,5290.065
2007-09-04,5238.67
2007-09-05,5247.879
2007-09-06,5297.744
2007-09-07,5179.155
2007-09-10,5265.05
2007-09-11,4997.92
2007-09-12,5070.108
2007-09-13,5205.85
2007-09-14,5256.719
2007-09-17,5359.845
2007-09-18,5354.237
2007-09-19,5294.824
2007-09-20,5364.067
2007-09-21,5332.012
2007-09-24,5372.92
2007-09-25,5318.085
2007-09-26,5228.098
2007-09-27,5288.208
2007-09-28,5430.639
2007-10-08,5486.943
2007-10-09,5516.638
2007-10-10,5516.56
2007-10-11,5549.388
2007-10-12,5505.644
2007-10-15,5569.748
2007-10-16,5624.456
2007-10-17,5580.481
2007-10-18,5394.538
2007-10-19,5393.127
2007-10-22,5256.316
2007-10-23,5308.385
2007-10-24,5324.957
2007-10-25,5052.565
2007-10-26,5094.77
2007-10-29,5195.681
2007-10-30,5285.189
2007-10-31,5391.909
2007-11-01,5301.564
2007-11-02,5177.106
2007-11-05,5096.895
2007-11-06,5070.979
2007-11-07,5094.6
2007-11-08,4856.548
2007-11-09,4804.021
2007-11-12,4743.935
2007-11-13,4717.236
2007-11-14,4909.653
2007-11-15,4847.935
2007-11-16,4792.515
2007-11-19,4802.786
2007-11-20,4873.515
2007-11-21,4804.232
2007-11-22,4587.691
2007-11-23,4669.861
2007-11-26,4617.293
2007-11-27,4539.056
2007-11-28,4483.992
2007-11-29,4657.043
2007-11-30,4562.396
2007-12-03,4599.914
2007-12-04,4648.927
2007-12-05,4772.064
2007-12-06,4779.889
2007-12-07,4849.724
2007-12-10,4947.393
2007-12-11,4963.344
2007-12-12,4916.811
2007-12-13,4736.428
2007-12-14,4829.689
2007-12-17,4737.631
2007-12-18,4708.175
2007-12-19,4819.508
2007-12-20,4902.113
2007-12-21,4967.334
2007-12-24,5066.505
2007-12-25,5083.079
2007-12-26,5141.344
2007-12-27,5231.872
2007-12-28,5205.737
2008-01-02,5278.921
2008-01-03,5329.961
2008-01-04,5380.78
2008-01-07,5459.604
2008-01-08,5406.769
2008-01-09,5505.883
2008-01-10,5557.086
2008-01-11,5577.202
2008-01-14,5616.746
2008-01-15,5597.502
2008-01-16,5432.362
2008-01-17,5293.276
2008-01-18,5341.158
2008-01-21,5084.979
2008-01-22,4688.096
2008-01-23,4913.082
2008-01-24,4988.54
2008-01-25,5031.214
2008-01-28,4686.906
2008-01-29,4731.095
2008-01-30,4692.883
2008-01-31,4583.532
2008-02-01,4501.312
2008-02-04,4872.521
2008-02-05,4854.673
2008-02-13,4767.388
2008-02-14,4837.979
2008-02-15,4780.936
2008-02-18,4890.519
2008-02-19,4994.949
2008-02-20,4898.786
2008-02-21,4887.402
2008-02-22,4726.048
2008-02-25,4550.376
2008-02-26,4546.907
2008-02-27,4666.497
2008-02-28,4655.413
2008-02-29,4710.784
2008-03-03,4837.491
2008-03-04,4737.37
2008-03-05,4709.236
2008-03-06,4754.867
2008-03-07,4682.509
2008-03-10,4499.175
2008-03-11,4521.207
2008-03-12,4390.253
2008-03-13,4263.017
2008-03-14,4225.52
2008-03-17,3998.723
2008-03-18,3774.527
2008-03-19,3912.312
2008-03-20,4036.766
2008-03-21,4077.19
2008-03-24,3917.608
2008-03-25,3966.687
2008-03-26,3970.03
2008-03-27,3791.774
2008-03-28,3949.031
2008-03-31,3807.592
2008-04-01,3573.398
2008-04-02,3502.332
2008-04-03,3600.896
2008-04-07,3802.399
2008-04-08,3856.094
2008-04-09,3652.899
2008-04-10,3727.814
2008-04-11,3762.997
2008-04-14,3516.39
2008-04-15,3577.803
2008-04-16,3489.343
2008-04-17,3379.924
2008-04-18,3254.087
2008-04-21,3245.128
2008-04-22,3256.979
2008-04-23,3409.826
2008-04-24,3725.792
2008-04-25,3755.087
2008-04-28,3692.087
2008-04-29,3735.556
2008-04-30,3907.596
2008-05-05,4011.998
2008-05-06,3973.968
2008-05-07,3789.483
2008-05-08,3898.915
2008-05-09,3863.434
2008-05-12,3901.451
2008-05-13,3862.333
2008-05-14,3977.752
2008-05-15,3948.276
2008-05-16,3926.206
2008-05-19,3908.733
2008-05-20,3696.101
2008-05-21,3772.488
2008-05-22,3709.013
2008-05-23,3671.868
2008-05-26,3560.334
2008-05-27,3576.673
2008-05-28,3676.505
2008-05-29,3581.513
2008-05-30,3606.496
2008-06-02,3624.728
2008-06-03,3611.98
2008-06-04,3545.491
2008-06-05,3508.515
2008-06-06,3485.043
2008-06-10,3197.554
2008-06-11,3127.727
2008-06-12,3078.275
2008-06-13,2963.704
2008-06-16,2928.393
2008-06-17,2803.335
2008-06-18,2953.031
2008-06-19,2730.358
2008-06-20,2802.932
2008-06-23,2746.69
2008-06-24,2813.829
2008-06-25,2939.437
2008-06-26,2956.088
2008-06-27,2782.994
2008-06-30,2768.773
2008-07-01,2685.272
2008-07-02,2695.579
2008-07-03,2769.984
2008-07-04,2755.109
2008-07-07,2897.228
2008-07-08,2921.856
2008-07-09,3028.073
2008-07-10,2980.563
2008-07-11,2960.628
2008-07-14,2991.526
2008-07-15,2876.086
2008-07-16,2759.566
2008-07-17,2731.777
2008-07-18,2828.218
2008-07-21,2928.552
2008-07-22,2925.706
2008-07-23,2903.3
2008-07-24,2993.178
2008-07-25,2957.336
2008-07-28,2983.229
2008-07-29,2926.402
2008-07-30,2906.178
2008-07-31,2820.423
2008-08-01,2857.88
2008-08-04,2789.694
2008-08-05,2715.786
2008-08-06,2731.756
2008-08-07,2734.73
2008-08-08,2590.26
2008-08-11,2443.039
2008-08-12,2425.949
2008-08-13,2426.131
2008-08-14,2427.525
2008-08-15,2428.737
2008-08-18,2285.688
2008-08-19,2320.949
2008-08-20,2505.468
2008-08-21,2417.249
2008-08-22,2376.656
2008-08-25,2371.493
2008-08-26,2291.008
2008-08-27,2284.65
2008-08-28,2292.768
2008-08-29,2350.938
2008-09-01,2271.986
2008-09-02,2256.45
2008-09-03,2222.037
2008-09-04,2229.641
2008-09-05,2154.859
2008-09-08,2087.998
2008-09-09,2101.521
2008-09-10,2107.782
2008-09-11,2044.007
2008-09-12,2049.406
2008-09-16,1979.447
2008-09-17,1915.535
2008-09-18,1877.948
2008-09-19,2055.423
2008-09-22,2180.799
2008-09-23,2086.07
2008-09-24,2107.561
2008-09-25,2184.289
2008-09-26,2199.72
2008-10-06,2092.58
2008-10-07,2070.317
2008-10-08,1997.405
2008-10-09,1970.456
2008-10-10,1874.065
2008-10-13,1943.112
2008-10-14,1891.58
2008-10-15,1873.691
2008-10-16,1779.383
2008-10-17,1793.539
2008-10-20,1855.714
2008-10-21,1842.853
2008-10-22,1798.132
2008-10-23,1802.875
2008-10-24,1755.843
2008-10-27,1628.244
2008-10-28,1676.082
2008-10-29,1625.404
2008-10-30,1659.153
2008-10-31,1626.665
2008-11-03,1614.194
2008-11-04,1588.561
2008-11-05,1648.801
2008-11-06,1610.581
2008-11-07,1637.661
2008-11-10,1758.499
2008-11-11,1739.787
2008-11-12,1764.281
2008-11-13,1837.449
2008-11-14,1909.05
2008-11-17,1961.911
2008-11-18,1816.895
2008-11-19,1932.096
2008-11-20,1916.645
2008-11-21,1901.839
2008-11-24,1820.457
2008-11-25,1814.843
2008-11-26,1823.535
2008-11-27,1850.199
2008-11-28,1814.196
2008-12-01,1856.994
2008-12-02,1868.14
2008-12-03,1951.059
2008-12-04,1974.457
2008-12-05,2010.609
2008-12-08,2093.686
2008-12-09,2039.675
2008-12-10,2095.808
2008-12-11,2042.508
2008-12-12,1955.532
2008-12-15,1975.371
2008-12-16,1998.192
2008-12-17,2008.951
2008-12-18,2051.27
2008-12-19,2060.76
2008-12-22,2033.203
2008-12-23,1927.437
2008-12-24,1893.338
2008-12-25,1879.144
2008-12-26,1868.328
2008-12-29,1862.744
2008-12-30,1843.252
2008-12-31,1824.4
2009-01-05,1892.046
2009-01-06,1953.613
2009-01-07,1946.875
2009-01-08,1902.263
2009-01-09,1937.213
2009-01-12,1944.886
2009-01-13,1898.539
2009-01-14,1976.735
2009-01-15,1980.504
2009-01-16,2011.497
2009-01-19,2028.687
2009-01-20,2043.095
2009-01-21,2040.861
2009-01-22,2066.568
2009-01-23,2053.567
2009-02-02,2086.3
2009-02-03,2139.803
2009-02-04,2196.139
2009-02-05,2176.255
2009-02-06,2266.151
2009-02-09,2330.044
2009-02-10,2368.347
2009-02-11,2372.778
2009-02-12,2372.235
2009-02-13,2455.375
2009-02-16,2515.307
2009-02-17,2431.537
2009-02-18,2323.834
2009-02-19,2352.391
2009-02-20,2406.305
2009-02-23,2477.403
2009-02-24,2368.053
2009-02-25,2373.231
2009-02-26,2243.622
2009-02-27,2174.131
2009-03-02,2205.378
2009-03-03,2191.503
2009-03-04,2334.832
2009-03-05,2354.496
2009-03-06,2336.369
2009-03-09,2246.632
2009-03-10,2289.788
2009-03-11,2270.805
2009-03-12,2268.982
2009-03-13,2255.447
2009-03-16,2290.769
2009-03-17,2373.856
2009-03-18,2388.791
2009-03-19,2440.697
2009-03-20,2435.999
2009-03-23,2495.045
2009-03-24,2509.073
2009-03-25,2453.432
2009-03-26,2529.094
2009-03-27,2549.09
2009-03-30,2538.607
2009-03-31,2563.165
2009-04-01,2604.825
2009-04-02,2627.851
2009-04-03,2617.058
2009-04-07,2628.827
2009-04-08,2531.404
2009-04-09,2571.214
2009-04-10,2651.544
2009-04-13,2708.099
2009-04-14,2733.818
2009-04-15,2750.477
2009-04-16,2753.558
2009-04-17,2716.818
2009-04-20,2778.977
2009-04-21,2753.14
2009-04-22,2642.642
2009-04-23,2659.723
2009-04-24,2638.799
2009-04-27,2567.928
2009-04-28,2580.597
2009-04-29,2665.318
2009-04-30,2688.256
2009-05-04,2781.233
2009-05-05,2797.251
2009-05-06,2836.025
2009-05-07,2833.439
2009-05-08,2853.982
2009-05-11,2779.214
2009-05-12,2844.646
2009-05-13,2869.186
2009-05-14,2854.536
2009-05-15,2862.029
2009-05-18,2878.379
2009-05-19,2907.685
2009-05-20,2882.304
2009-05-21,2820.785
2009-05-22,2814.718
2009-05-25,2827.6
2009-05-26,2801.998
2009-05-27,2834.189
2009-06-01,2923.528
2009-06-02,2933.103
2009-06-03,2997.359
2009-06-04,3007.958
2009-06-05,2992.551
2009-06-08,2998.778
2009-06-09,3011.635
2009-06-10,3041.811
2009-06-11,3015.615
2009-06-12,2957.282
2009-06-15,3014.14
2009-06-16,3008.75
2009-06-17,3058.672
2009-06-18,3101.278
2009-06-19,3119.791
2009-06-22,3116.211
2009-06-23,3114.742
2009-06-24,3151.715
2009-06-25,3148.706
2009-06-26,3161.145
2009-06-29,3207.699
2009-06-30,3192.186
2009-07-01,3259.203
2009-07-02,3301.804
2009-07-03,3346.098
2009-07-06,3385.751
2009-07-07,3357.627
2009-07-08,3375.442
2009-07-09,3423.685
2009-07-10,3428.733
2009-07-13,3405.33
2009-07-14,3491.758
2009-07-15,3529.246
2009-07-16,3531.93
2009-07-17,3551.296
2009-07-20,3621.069
2009-07-21,3561.932
2009-07-22,3629.025
2009-07-23,3672.436
2009-07-24,3680.17
2009-07-27,3753.401
2009-07-28,3772.691
2009-07-29,3565.611
2009-07-30,3634.076
2009-07-31,3737.842
2009-08-03,3797.216
2009-08-04,3806.17
2009-08-05,3769.542
2009-08-06,3696.946
2009-08-07,3587.188
2009-08-10,3586.281
2009-08-11,3599.603
2009-08-12,3437.478
2009-08-13,3473.814
2009-08-14,3364.69
2009-08-17,3153.363
2009-08-18,3191.403
2009-08-19,3031.644
2009-08-20,3159.737
2009-08-21,3224.958
2009-08-24,3259.736
2009-08-25,3153.12
2009-08-26,3223.936
2009-08-27,3217.526
2009-08-28,3111.138
2009-08-31,2889.589
2009-09-01,2894.188
2009-09-02,2935.819
2009-09-03,3095.676
2009-09-04,3127.505
2009-09-07,3156.428
2009-09-08,3222.368
2009-09-09,3245.468
2009-09-10,3213.807
2009-09-11,3285.514
2009-09-14,3347.733
2009-09-15,3362.441
2009-09-16,3327.906
2009-09-17,3394.071
2009-09-18,3273.124
2009-09-21,3292.459
2009-09-22,3212.071
2009-09-23,3133.914
2009-09-24,3145.561
2009-09-25,3121.578
2009-09-28,3033.387
2009-09-29,3021.304
2009-09-30,3052.787
2009-10-09,3213.47
2009-10-12,3207.822
2009-10-13,3256.995
2009-10-14,3286.504
2009-10-15,3298.547
2009-10-16,3302.562
2009-10-19,3389.958
2009-10-20,3439.686
2009-10-21,3428.151
2009-10-22,3413.508
2009-10-23,3476.353
2009-10-26,3477.752
2009-10-27,3378.334
2009-10-28,3397.304
2009-10-29,3318.28
2009-10-30,3354.485
2009-11-02,3468.873
2009-11-03,3521.453
2009-11-04,3541.979
2009-11-05,3558.326
2009-11-06,3576.987
2009-11-09,3593.09
2009-11-10,3600.741
2009-11-11,3597.402
2009-11-12,3603.45
2009-11-13,3628.611
2009-11-16,3733.036
2009-11-17,3739.334
2009-11-18,3744.455
2009-11-19,3767.301
2009-11-20,3764.17
